accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,Risk Index,Risk Category,Year,Month Number,Month Name
10221,Mumbai,Maharashtra,18.906605,72.734325,24-Jan-24,11:00:00 AM,11,Wednesday,0,rural,6,1,rain,low,18,medium,drunk driving,minor,1,0,0,None,0.45,45,Moderate,2024,1,January
10447,Hyderabad,Telangana,17.203976,78.395653,28-Oct-23,06:00:00 AM,6,Saturday,1,urban,5,0,rain,low,19,medium,poor road,minor,4,0,0,None,0.45,45,Moderate,2023,10,October
10495,Delhi,Delhi,28.486914,76.903375,18-Jan-22,10:00:00 PM,22,Tuesday,0,rural,4,1,rain,low,40,medium,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2022,1,January
11092,Chennai,Tamil Nadu,12.88041,80.264072,09-Jan-25,07:00:00 AM,7,Thursday,0,highway,4,0,rain,low,24,medium,weather,minor,1,0,0,None,0.45,45,Moderate,2025,1,January
11135,Pune,Maharashtra,18.647658,73.930729,02-Oct-22,10:00:00 PM,22,Sunday,1,highway,3,1,rain,low,39,medium,poor road,minor,2,0,0,None,0.45,45,Moderate,2022,10,October
11142,Chennai,Tamil Nadu,12.997029,80.180985,21-Apr-24,12:00:00 PM,12,Sunday,1,highway,5,1,rain,low,23,medium,distraction,minor,5,0,0,None,0.45,45,Moderate,2024,4,April
11262,Delhi,Delhi,28.511039,76.83459,15-Sep-23,08:00:00 PM,20,Friday,0,urban,6,1,rain,low,23,medium,poor road,minor,1,0,0,None,0.45,45,Moderate,2023,9,September
11381,Bangalore,Karnataka,13.037162,77.468262,05-Mar-22,12:00:00 AM,0,Saturday,1,rural,3,1,rain,low,28,medium,distraction,minor,5,0,0,None,0.45,45,Moderate,2022,3,March
11435,Bangalore,Karnataka,12.980398,77.675387,12-Jan-22,02:00:00 AM,2,Wednesday,0,urban,1,1,rain,low,20,medium,weather,minor,3,0,0,None,0.45,45,Moderate,2022,1,January
11474,Delhi,Delhi,28.830628,76.839038,14-Jun-22,09:00:00 PM,21,Tuesday,0,rural,1,1,rain,low,16,medium,poor road,minor,4,0,0,None,0.45,45,Moderate,2022,6,June
11580,Mumbai,Maharashtra,18.858966,72.809681,12-Mar-22,01:00:00 AM,1,Saturday,1,urban,5,0,rain,low,36,medium,overspeeding,minor,3,0,0,None,0.45,45,Moderate,2022,3,March
12175,Bangalore,Karnataka,12.93007,77.734581,25-May-24,08:00:00 PM,20,Saturday,1,urban,4,1,rain,low,21,medium,weather,minor,2,0,0,None,0.45,45,Moderate,2024,5,May
12299,Chennai,Tamil Nadu,12.913429,80.231224,23-Jul-24,03:00:00 PM,15,Tuesday,0,highway,2,1,rain,low,21,medium,weather,minor,3,0,0,None,0.45,45,Moderate,2024,7,July
12478,Hyderabad,Telangana,17.408117,78.244263,12-Dec-22,01:00:00 AM,1,Monday,0,highway,1,0,rain,low,34,medium,poor road,minor,1,0,0,None,0.45,45,Moderate,2022,12,December
12511,Kolkata,West Bengal,22.472033,88.484225,04-Oct-22,09:00:00 PM,21,Tuesday,0,urban,6,1,rain,low,32,medium,drunk driving,minor,1,0,0,None,0.45,45,Moderate,2022,10,October
12911,Bangalore,Karnataka,13.197771,77.570322,06-Jul-22,01:00:00 PM,13,Wednesday,0,highway,1,1,rain,low,27,medium,weather,minor,2,0,0,None,0.45,45,Moderate,2022,7,July
12938,Chennai,Tamil Nadu,13.167099,80.128024,18-Jan-24,08:00:00 PM,20,Thursday,0,urban,1,1,rain,low,30,medium,drunk driving,minor,4,0,0,None,0.45,45,Moderate,2024,1,January
12983,Delhi,Delhi,28.832874,76.95466,19-Aug-22,01:00:00 PM,13,Friday,0,rural,3,1,rain,low,23,medium,distraction,minor,2,0,0,None,0.45,45,Moderate,2022,8,August
13024,Mumbai,Maharashtra,19.046182,72.996121,07-Mar-22,06:00:00 AM,6,Monday,0,urban,5,0,rain,low,39,medium,weather,minor,4,0,0,None,0.45,45,Moderate,2022,3,March
13549,Bangalore,Karnataka,12.942112,77.514012,01-Apr-23,05:00:00 AM,5,Saturday,1,highway,1,0,rain,low,37,medium,weather,minor,2,0,0,None,0.45,45,Moderate,2023,4,April
13569,Bangalore,Karnataka,12.888839,77.619991,13-Jul-24,11:00:00 PM,23,Saturday,1,urban,1,0,rain,low,22,medium,distraction,minor,4,0,0,None,0.45,45,Moderate,2024,7,July
13629,Pune,Maharashtra,18.567595,73.987449,01-Mar-24,09:00:00 PM,21,Friday,0,rural,2,0,rain,low,24,medium,distraction,minor,2,0,0,None,0.45,45,Moderate,2024,3,March
14088,Bangalore,Karnataka,12.874701,77.42106,30-Jan-22,01:00:00 AM,1,Sunday,1,highway,5,0,rain,low,29,medium,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2022,1,January
14128,Chandigarh,Punjab,30.718587,76.888712,30-Oct-23,08:00:00 PM,20,Monday,0,highway,6,0,rain,low,18,medium,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2023,10,October
14179,Delhi,Delhi,28.766452,77.055776,24-Jun-22,04:00:00 PM,16,Friday,0,rural,5,0,rain,low,16,medium,poor road,minor,3,0,0,None,0.45,45,Moderate,2022,6,June
14984,Bangalore,Karnataka,13.13969,77.449998,13-Feb-24,09:00:00 PM,21,Tuesday,0,rural,6,1,rain,low,20,medium,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2024,2,February
15029,Chennai,Tamil Nadu,13.111892,80.134878,09-May-24,08:00:00 PM,20,Thursday,0,highway,4,1,rain,low,16,medium,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,5,May
15089,Pune,Maharashtra,18.476823,73.72368,23-Jul-24,03:00:00 PM,15,Tuesday,0,urban,1,0,rain,low,36,medium,weather,minor,1,0,0,None,0.45,45,Moderate,2024,7,July
15316,Pune,Maharashtra,18.465026,73.737223,03-Sep-22,06:00:00 AM,6,Saturday,1,highway,6,1,rain,low,31,medium,distraction,minor,4,0,0,None,0.45,45,Moderate,2022,9,September
15438,Hyderabad,Telangana,17.382065,78.504421,22-Oct-23,12:00:00 AM,0,Sunday,1,rural,4,0,rain,low,38,medium,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2023,10,October
15728,Pune,Maharashtra,18.546915,73.977374,05-Jan-25,12:00:00 PM,12,Sunday,1,highway,6,0,rain,low,24,medium,poor road,minor,3,0,0,None,0.45,45,Moderate,2025,1,January
15924,Bangalore,Karnataka,12.926127,77.499684,06-Mar-25,08:00:00 PM,20,Thursday,0,urban,5,1,rain,low,33,medium,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2025,3,March
16440,Hyderabad,Telangana,17.23922,78.568077,28-Oct-22,05:00:00 AM,5,Friday,0,rural,4,0,rain,low,29,medium,poor road,minor,1,0,0,None,0.45,45,Moderate,2022,10,October
16495,Hyderabad,Telangana,17.299941,78.405447,06-Oct-24,11:00:00 AM,11,Sunday,1,urban,1,1,rain,low,35,medium,weather,minor,1,0,0,None,0.45,45,Moderate,2024,10,October
16543,Pune,Maharashtra,18.684737,73.721999,02-Mar-25,08:00:00 PM,20,Sunday,1,highway,1,1,rain,low,25,medium,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2025,3,March
16613,Hyderabad,Telangana,17.256044,78.390922,06-Sep-23,04:00:00 PM,16,Wednesday,0,highway,4,1,rain,low,38,medium,weather,minor,1,0,0,None,0.45,45,Moderate,2023,9,September
16962,Hyderabad,Telangana,17.504824,78.439966,03-Apr-24,05:00:00 AM,5,Wednesday,0,rural,5,0,rain,low,38,medium,poor road,minor,1,0,0,None,0.45,45,Moderate,2024,4,April
17089,Pune,Maharashtra,18.488368,73.842427,17-Aug-22,07:00:00 AM,7,Wednesday,0,urban,3,1,rain,low,24,medium,weather,minor,1,0,0,None,0.45,45,Moderate,2022,8,August
17209,Hyderabad,Telangana,17.552627,78.416866,30-Jul-23,08:00:00 PM,20,Sunday,1,urban,6,0,rain,low,30,medium,distraction,minor,3,0,0,None,0.45,45,Moderate,2023,7,July
17267,Pune,Maharashtra,18.638393,73.949432,27-Sep-24,03:00:00 AM,3,Friday,0,highway,4,1,rain,low,35,medium,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2024,9,September
17530,Kolkata,West Bengal,22.490613,88.307591,13-Jul-22,02:00:00 AM,2,Wednesday,0,highway,3,1,rain,low,31,medium,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2022,7,July
17653,Hyderabad,Telangana,17.448385,78.460678,17-Sep-23,08:00:00 PM,20,Sunday,1,rural,1,0,rain,low,24,medium,overspeeding,minor,4,0,0,None,0.45,45,Moderate,2023,9,September
17957,Kolkata,West Bengal,22.472978,88.353533,17-Apr-23,04:00:00 PM,16,Monday,0,rural,2,1,rain,low,21,medium,overspeeding,minor,2,0,0,None,0.45,45,Moderate,2023,4,April
18290,Chandigarh,Punjab,30.722967,76.776024,13-Dec-24,09:00:00 PM,21,Friday,0,rural,4,0,rain,low,17,medium,distraction,minor,1,0,0,None,0.45,45,Moderate,2024,12,December
18687,Bangalore,Karnataka,13.046573,77.676116,05-Jun-24,12:00:00 AM,0,Wednesday,0,rural,3,0,rain,low,37,medium,distraction,minor,3,0,0,None,0.45,45,Moderate,2024,6,June
18863,Hyderabad,Telangana,17.459866,78.547072,29-Jun-22,01:00:00 PM,13,Wednesday,0,highway,3,0,rain,low,31,medium,drunk driving,minor,2,0,0,None,0.45,45,Moderate,2022,6,June
19343,Chandigarh,Punjab,30.764914,76.780448,13-Mar-25,01:00:00 PM,13,Thursday,0,urban,5,1,rain,low,37,medium,overspeeding,minor,1,0,0,None,0.45,45,Moderate,2025,3,March
19355,Delhi,Delhi,28.433294,77.064308,24-Nov-23,10:00:00 PM,22,Friday,0,rural,4,1,rain,low,17,medium,distraction,minor,1,0,0,None,0.45,45,Moderate,2023,11,November
19423,Chandigarh,Punjab,30.631349,76.828421,11-Feb-22,11:00:00 AM,11,Friday,0,rural,4,0,rain,low,24,medium,drunk driving,minor,5,0,0,None,0.45,45,Moderate,2022,2,February
19841,Delhi,Delhi,28.559287,77.284108,10-Feb-23,03:00:00 AM,3,Friday,0,urban,1,1,rain,low,16,medium,poor road,minor,2,0,0,None,0.45,45,Moderate,2023,2,February
484,Chennai,Tamil Nadu,13.077407,80.263691,05-Mar-23,11:00:00 AM,11,Sunday,1,urban,3,1,rain,low,28,medium,weather,minor,4,1,0,None,0.45,45,Moderate,2023,3,March
579,Mumbai,Maharashtra,19.097344,72.991926,10-Nov-24,06:00:00 AM,6,Sunday,1,rural,2,1,rain,low,31,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2024,11,November
624,Chandigarh,Punjab,30.625123,76.779372,21-Aug-22,03:00:00 PM,15,Sunday,1,rural,5,1,rain,low,24,medium,overspeeding,minor,1,1,0,None,0.45,45,Moderate,2022,8,August
796,Delhi,Delhi,28.874112,77.08158,15-Mar-25,11:00:00 PM,23,Saturday,1,highway,1,1,rain,low,36,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2025,3,March
820,Kolkata,West Bengal,22.450699,88.26753,10-Feb-24,06:00:00 AM,6,Saturday,1,highway,1,1,rain,low,33,medium,overspeeding,minor,2,1,0,None,0.45,45,Moderate,2024,2,February
2444,Hyderabad,Telangana,17.348487,78.49375,16-Jul-22,02:00:00 PM,14,Saturday,1,rural,5,0,rain,low,28,medium,weather,minor,5,1,0,None,0.45,45,Moderate,2022,7,July
3543,Mumbai,Maharashtra,18.978937,72.739883,16-Jul-22,02:00:00 PM,14,Saturday,1,rural,6,0,rain,low,19,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2022,7,July
3944,Pune,Maharashtra,18.499379,73.82824,07-May-22,01:00:00 AM,1,Saturday,1,rural,2,0,rain,low,40,medium,overspeeding,minor,4,1,0,None,0.45,45,Moderate,2022,5,May
4203,Delhi,Delhi,28.634451,77.132308,23-Nov-24,02:00:00 PM,14,Saturday,1,urban,2,1,rain,low,21,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2024,11,November
4909,Chennai,Tamil Nadu,13.189908,80.29931,16-Oct-22,08:00:00 PM,20,Sunday,1,urban,1,0,rain,low,40,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2022,10,October
5381,Chandigarh,Punjab,30.638818,76.79089,25-Jun-22,05:00:00 AM,5,Saturday,1,highway,6,0,rain,low,32,medium,poor road,minor,4,1,0,None,0.45,45,Moderate,2022,6,June
5687,Hyderabad,Telangana,17.424977,78.343551,03-Jun-23,07:00:00 AM,7,Saturday,1,urban,6,0,rain,low,29,medium,overspeeding,minor,2,1,0,None,0.45,45,Moderate,2023,6,June
6421,Hyderabad,Telangana,17.530014,78.584235,17-Dec-23,11:00:00 PM,23,Sunday,1,urban,4,1,rain,low,27,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2023,12,December
6446,Pune,Maharashtra,18.50035,73.796648,30-Nov-24,03:00:00 PM,15,Saturday,1,urban,5,1,rain,low,39,medium,distraction,minor,3,1,0,None,0.45,45,Moderate,2024,11,November
7055,Pune,Maharashtra,18.673111,73.77523,06-Apr-24,12:00:00 PM,12,Saturday,1,rural,5,0,rain,low,34,medium,overspeeding,minor,3,1,0,None,0.45,45,Moderate,2024,4,April
7437,Delhi,Delhi,28.595591,77.218508,16-Nov-24,04:00:00 PM,16,Saturday,1,rural,2,1,rain,low,22,medium,poor road,minor,4,1,0,None,0.45,45,Moderate,2024,11,November
7540,Kolkata,West Bengal,22.516057,88.39298,19-Jan-25,09:00:00 PM,21,Sunday,1,urban,3,0,rain,low,24,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2025,1,January
7784,Bangalore,Karnataka,12.970011,77.404328,03-Jun-23,07:00:00 AM,7,Saturday,1,urban,5,0,rain,low,39,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2023,6,June
9596,Kolkata,West Bengal,22.412549,88.465839,06-Oct-24,03:00:00 PM,15,Sunday,1,urban,4,1,rain,low,32,medium,poor road,minor,3,1,0,None,0.45,45,Moderate,2024,10,October
10215,Delhi,Delhi,28.646306,77.238601,13-Aug-22,03:00:00 PM,15,Saturday,1,highway,6,1,rain,low,24,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2022,8,August
11091,Bangalore,Karnataka,13.054888,77.716418,07-Jan-23,12:00:00 PM,12,Saturday,1,highway,5,0,rain,low,22,medium,overspeeding,minor,4,1,0,None,0.45,45,Moderate,2023,1,January
12010,Bangalore,Karnataka,12.85089,77.473786,26-Feb-23,07:00:00 AM,7,Sunday,1,highway,1,1,rain,low,24,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2023,2,February
13247,Chennai,Tamil Nadu,13.111386,80.145106,03-Aug-24,04:00:00 AM,4,Saturday,1,rural,5,0,rain,low,26,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2024,8,August
13891,Kolkata,West Bengal,22.535811,88.486309,30-Apr-22,11:00:00 PM,23,Saturday,1,urban,3,1,rain,low,32,medium,drunk driving,minor,3,1,0,None,0.45,45,Moderate,2022,4,April
16311,Delhi,Delhi,28.470345,77.027364,22-Sep-24,12:00:00 PM,12,Sunday,1,highway,4,1,rain,low,40,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2024,9,September
16372,Delhi,Delhi,28.462233,77.292004,29-May-22,11:00:00 AM,11,Sunday,1,urban,4,0,rain,low,17,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2022,5,May
16637,Chandigarh,Punjab,30.653865,76.733567,01-Apr-23,02:00:00 PM,14,Saturday,1,highway,3,0,rain,low,21,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2023,4,April
16924,Bangalore,Karnataka,12.944758,77.582335,05-Nov-22,06:00:00 AM,6,Saturday,1,urban,5,0,rain,low,37,medium,weather,minor,5,1,0,None,0.45,45,Moderate,2022,11,November
17100,Bangalore,Karnataka,12.827521,77.477895,19-Mar-23,08:00:00 PM,20,Sunday,1,rural,4,0,rain,low,26,medium,drunk driving,minor,4,1,0,None,0.45,45,Moderate,2023,3,March
18256,Hyderabad,Telangana,17.45627,78.269357,15-Dec-24,01:00:00 PM,13,Sunday,1,rural,5,0,rain,low,25,medium,drunk driving,minor,3,1,0,None,0.45,45,Moderate,2024,12,December
18744,Kolkata,West Bengal,22.600197,88.290861,11-Dec-22,10:00:00 PM,22,Sunday,1,urban,6,0,rain,low,16,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2022,12,December
86,Chennai,Tamil Nadu,12.93952,80.153093,07-Dec-23,02:00:00 PM,14,Thursday,0,rural,2,1,rain,low,25,medium,overspeeding,minor,5,1,0,None,0.45,45,Moderate,2023,12,December
901,Chennai,Tamil Nadu,13.033398,80.120058,21-May-24,11:00:00 PM,23,Tuesday,0,urban,2,1,rain,low,33,medium,overspeeding,minor,5,1,0,None,0.45,45,Moderate,2024,5,May
1465,Hyderabad,Telangana,17.582094,78.521626,02-Mar-23,03:00:00 PM,15,Thursday,0,urban,2,1,rain,low,25,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2023,3,March
1836,Delhi,Delhi,28.561032,76.841269,18-Nov-24,05:00:00 AM,5,Monday,0,highway,4,1,rain,low,21,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2024,11,November
2497,Kolkata,West Bengal,22.496702,88.324162,03-Aug-22,02:00:00 PM,14,Wednesday,0,rural,6,1,rain,low,30,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2022,8,August
2575,Chandigarh,Punjab,30.763679,76.887437,17-Aug-23,11:00:00 AM,11,Thursday,0,rural,1,1,rain,low,22,medium,drunk driving,minor,4,1,0,None,0.45,45,Moderate,2023,8,August
3016,Chennai,Tamil Nadu,12.815252,80.187181,14-Feb-22,07:00:00 AM,7,Monday,0,urban,6,0,rain,low,25,medium,distraction,minor,1,1,0,None,0.45,45,Moderate,2022,2,February
3154,Bangalore,Karnataka,13.043448,77.598491,01-Feb-22,12:00:00 AM,0,Tuesday,0,highway,3,1,rain,low,31,medium,overspeeding,minor,1,1,0,None,0.45,45,Moderate,2022,2,February
3519,Kolkata,West Bengal,22.520416,88.32951,21-Mar-23,05:00:00 AM,5,Tuesday,0,rural,4,0,rain,low,38,medium,poor road,minor,2,1,0,None,0.45,45,Moderate,2023,3,March
3995,Pune,Maharashtra,18.628613,73.872493,03-Oct-23,11:00:00 AM,11,Tuesday,0,highway,3,0,rain,low,25,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2023,10,October
4090,Delhi,Delhi,28.578763,76.804625,18-Jun-24,05:00:00 AM,5,Tuesday,0,highway,4,1,rain,low,23,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2024,6,June
4262,Chennai,Tamil Nadu,13.070594,80.182354,31-Oct-24,12:00:00 PM,12,Thursday,0,urban,5,1,rain,low,28,medium,distraction,minor,4,1,0,None,0.45,45,Moderate,2024,10,October
4381,Delhi,Delhi,28.856967,77.04825,04-Aug-22,10:00:00 PM,22,Thursday,0,highway,4,0,rain,low,35,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2022,8,August
4762,Kolkata,West Bengal,22.62167,88.319985,28-Aug-23,12:00:00 PM,12,Monday,0,highway,1,1,rain,low,36,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2023,8,August
4815,Chennai,Tamil Nadu,13.007842,80.263724,12-Jun-23,05:00:00 AM,5,Monday,0,highway,2,1,rain,low,25,medium,drunk driving,minor,4,1,0,None,0.45,45,Moderate,2023,6,June
5081,Chandigarh,Punjab,30.683173,76.729081,22-Nov-22,07:00:00 AM,7,Tuesday,0,highway,3,0,rain,low,16,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2022,11,November
5438,Bangalore,Karnataka,12.853135,77.670614,26-Oct-22,07:00:00 AM,7,Wednesday,0,rural,3,1,rain,low,17,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2022,10,October
5710,Kolkata,West Bengal,22.574911,88.357193,31-Jan-25,02:00:00 PM,14,Friday,0,rural,3,1,rain,low,26,medium,weather,minor,5,1,0,None,0.45,45,Moderate,2025,1,January
5720,Pune,Maharashtra,18.634671,73.725594,04-Apr-22,11:00:00 AM,11,Monday,0,urban,3,0,rain,low,27,medium,drunk driving,minor,4,1,0,None,0.45,45,Moderate,2022,4,April
5836,Delhi,Delhi,28.873054,77.002952,13-Mar-23,12:00:00 AM,0,Monday,0,highway,5,0,rain,low,39,medium,poor road,minor,3,1,0,None,0.45,45,Moderate,2023,3,March
5853,Bangalore,Karnataka,12.830566,77.407416,20-Jun-22,02:00:00 PM,14,Monday,0,rural,3,1,rain,low,15,medium,drunk driving,minor,2,1,0,None,0.45,45,Moderate,2022,6,June
5947,Delhi,Delhi,28.426935,77.08494,03-Jun-22,05:00:00 AM,5,Friday,0,rural,5,1,rain,low,18,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2022,6,June
6000,Delhi,Delhi,28.412372,77.261585,04-Dec-24,02:00:00 PM,14,Wednesday,0,rural,2,1,rain,low,22,medium,weather,minor,3,1,0,None,0.45,45,Moderate,2024,12,December
6106,Chandigarh,Punjab,30.632469,76.717553,09-Sep-24,06:00:00 AM,6,Monday,0,highway,6,0,rain,low,24,medium,distraction,minor,3,1,0,None,0.45,45,Moderate,2024,9,September
6182,Bangalore,Karnataka,13.187751,77.649136,26-Oct-22,10:00:00 PM,22,Wednesday,0,urban,4,1,rain,low,17,medium,overspeeding,minor,1,1,0,None,0.45,45,Moderate,2022,10,October
6468,Hyderabad,Telangana,17.265141,78.505089,18-Aug-23,04:00:00 AM,4,Friday,0,highway,5,0,rain,low,19,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2023,8,August
6556,Chandigarh,Punjab,30.682545,76.76591,28-Jun-22,03:00:00 AM,3,Tuesday,0,highway,1,0,rain,low,40,medium,weather,minor,2,1,0,None,0.45,45,Moderate,2022,6,June
6725,Bangalore,Karnataka,13.119475,77.536304,03-Jul-24,09:00:00 PM,21,Wednesday,0,rural,2,0,rain,low,22,medium,poor road,minor,1,1,0,None,0.45,45,Moderate,2024,7,July
7493,Delhi,Delhi,28.559438,77.190176,27-Jul-22,01:00:00 AM,1,Wednesday,0,urban,2,0,rain,low,36,medium,poor road,minor,2,1,0,None,0.45,45,Moderate,2022,7,July
7560,Mumbai,Maharashtra,18.974723,72.717632,22-May-24,11:00:00 AM,11,Wednesday,0,urban,1,1,rain,low,35,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2024,5,May
7627,Pune,Maharashtra,18.434747,73.736859,13-Oct-22,05:00:00 AM,5,Thursday,0,urban,3,1,rain,low,26,medium,weather,minor,1,1,0,None,0.45,45,Moderate,2022,10,October
7727,Hyderabad,Telangana,17.279077,78.588673,13-Jul-23,01:00:00 AM,1,Thursday,0,urban,4,1,rain,low,36,medium,distraction,minor,1,1,0,None,0.45,45,Moderate,2023,7,July
7764,Chandigarh,Punjab,30.649798,76.879915,16-Aug-22,07:00:00 AM,7,Tuesday,0,urban,1,0,rain,low,15,medium,overspeeding,minor,3,1,0,None,0.45,45,Moderate,2022,8,August
7791,Chennai,Tamil Nadu,12.911418,80.172785,14-Dec-23,07:00:00 AM,7,Thursday,0,highway,5,1,rain,low,38,medium,drunk driving,minor,5,1,0,None,0.45,45,Moderate,2023,12,December
7867,Pune,Maharashtra,18.401251,73.93012,14-Sep-22,07:00:00 AM,7,Wednesday,0,highway,2,0,rain,low,21,medium,poor road,minor,4,1,0,None,0.45,45,Moderate,2022,9,September
8175,Chennai,Tamil Nadu,12.822547,80.235786,12-Aug-24,02:00:00 AM,2,Monday,0,highway,3,0,rain,low,37,medium,overspeeding,minor,4,1,0,None,0.45,45,Moderate,2024,8,August
8469,Mumbai,Maharashtra,19.030947,72.902087,19-Aug-24,09:00:00 PM,21,Monday,0,rural,2,0,rain,low,15,medium,poor road,minor,5,1,0,None,0.45,45,Moderate,2024,8,August
8603,Bangalore,Karnataka,13.005534,77.755176,20-Mar-24,11:00:00 AM,11,Wednesday,0,highway,6,1,rain,low,27,medium,drunk driving,minor,1,1,0,None,0.45,45,Moderate,2024,3,March
8720,Hyderabad,Telangana,17.369164,78.314015,13-Dec-23,01:00:00 PM,13,Wednesday,0,rural,3,1,rain,low,18,medium,distraction,minor,4,1,0,None,0.45,45,Moderate,2023,12,December
9986,Chandigarh,Punjab,30.649529,76.830551,01-Mar-22,11:00:00 PM,23,Tuesday,0,urban,5,0,rain,low,40,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2022,3,March
10092,Chandigarh,Punjab,30.768189,76.760235,25-Jun-24,02:00:00 PM,14,Tuesday,0,rural,4,1,rain,low,17,medium,distraction,minor,4,1,0,None,0.45,45,Moderate,2024,6,June
10170,Chandigarh,Punjab,30.601617,76.730501,22-Dec-23,04:00:00 PM,16,Friday,0,urban,3,0,rain,low,19,medium,poor road,minor,2,1,0,None,0.45,45,Moderate,2023,12,December
10389,Chennai,Tamil Nadu,12.803266,80.177063,22-Jun-23,02:00:00 PM,14,Thursday,0,urban,6,0,rain,low,27,medium,drunk driving,minor,3,1,0,None,0.45,45,Moderate,2023,6,June
10424,Bangalore,Karnataka,13.072632,77.697878,17-Apr-24,09:00:00 PM,21,Wednesday,0,urban,3,1,rain,low,35,medium,distraction,minor,4,1,0,None,0.45,45,Moderate,2024,4,April
10519,Bangalore,Karnataka,13.078232,77.570996,26-Dec-23,01:00:00 PM,13,Tuesday,0,highway,2,1,rain,low,37,medium,drunk driving,minor,5,1,0,None,0.45,45,Moderate,2023,12,December
10744,Delhi,Delhi,28.746935,77.276489,25-Apr-23,06:00:00 AM,6,Tuesday,0,rural,4,0,rain,low,20,medium,distraction,minor,1,1,0,None,0.45,45,Moderate,2023,4,April
10962,Delhi,Delhi,28.474569,77.029744,09-Feb-24,08:00:00 PM,20,Friday,0,rural,2,0,rain,low,30,medium,distraction,minor,4,1,0,None,0.45,45,Moderate,2024,2,February
11166,Kolkata,West Bengal,22.644185,88.363363,14-Oct-24,09:00:00 PM,21,Monday,0,urban,1,0,rain,low,33,medium,distraction,minor,3,1,0,None,0.45,45,Moderate,2024,10,October
11204,Bangalore,Karnataka,13.156723,77.499469,18-Jun-24,06:00:00 AM,6,Tuesday,0,rural,4,0,rain,low,34,medium,drunk driving,minor,5,1,0,None,0.45,45,Moderate,2024,6,June
11299,Chandigarh,Punjab,30.654216,76.78362,12-Jun-23,03:00:00 PM,15,Monday,0,highway,6,0,rain,low,28,medium,weather,minor,5,1,0,None,0.45,45,Moderate,2023,6,June
11459,Kolkata,West Bengal,22.451265,88.248401,04-Oct-24,05:00:00 AM,5,Friday,0,highway,5,1,rain,low,20,medium,overspeeding,minor,2,1,0,None,0.45,45,Moderate,2024,10,October
11525,Chennai,Tamil Nadu,12.915687,80.261431,26-Jul-22,05:00:00 AM,5,Tuesday,0,highway,5,0,rain,low,20,medium,distraction,minor,2,1,0,None,0.45,45,Moderate,2022,7,July
